[1, 0]
[1048486, 4794]
[1048487, 4020]
[1048488, 774]
[1048488, 5720]
[1048489, 2473]
[1048489, 7419]
[1048490, 4172]
[1048491, 926]
[1048491, 5872]
[1048492, 2625]
[1048492, 7571]
[1048493, 4324]
[1048494, 1078]
[1048494, 6024]
[1048495, 2777]
[1048495, 7723]
[1048496, 4476]
[1048497, 1230]
[1048497, 6176]
[1048498, 2929]
[1048498, 7875]
[1048499, 4628]
[1048500, 1382]
[1048500, 6328]
[1048501, 3081]
[1048501, 8027]
[1048502, 4780]
[1048503, 1534]
[1048503, 6480]
[1048504, 3233]
[1048504, 8179]
[1048505, 4932]
[1048506, 1686]
[1048506, 6632]
[1048507, 3385]
[1048508, 138]
[1048508, 5085]
[1048509, 1838]
[1048509, 6784]
[1048510, 3537]
[1048511, 290]
[1048511, 5237]
[1048512, 1990]
[1048512, 6936]
[1048513, 3689]
[1048513, 8635]
[1048513, 13581]
[1048514, 2142]
[1048514, 7089]
[1048514, 12035]
[1048515, 596]
[1048515, 5542]
[1048515, 10488]
[1048515, 15434]
[1048516, 3995]
[1048516, 8942]
[1048516, 13888]
[1048517, 2449]
[1048517, 7395]
[1048517, 12341]
[1048518, 902]
[1048518, 5849]
[1048518, 10795]
[1048518, 15741]
[1048519, 4302]
[1048519, 9248]
[1048519, 14194]
[1048520, 2755]
[1048520, 7702]
[1048520, 12648]
[1048521, 1209]
[1048521, 6155]
[1048521, 11101]
[1048521, 16047]
[1048522, 4608]
[1048522, 9555]
[1048522, 14501]
[1048523, 3062]
[1048523, 8008]
[1048523, 12954]
[1048524, 1515]
[1048524, 6462]
[1048524, 11408]
[1048524, 16354]
[1048525, 4915]
[1048525, 9861]
[1048525, 14807]
[1048526, 3368]
[1048526, 8315]
[1048526, 13261]
[1048527, 1822]
[1048527, 6768]
[1048527, 11714]
[1048528, 275]
[1048528, 5222]
[1048528, 10168]
[1048528, 15114]
[1048529, 3675]
[1048529, 8621]
[1048529, 13567]
[1048530, 2128]
[1048530, 7075]
[1048530, 12021]
[1048531, 582]
[1048531, 5528]
[1048531, 10474]
[1048531, 15420]
[1048532, 3981]
[1048532, 8928]
[1048532, 13874]
[1048533, 2435]
[1048533, 7381]
[1048533, 12327]
[1048534, 888]
[1048534, 5835]
[1048534, 10781]
[1048534, 15727]
[1048535, 4288]
[1048535, 9234]
[1048535, 14180]
[1048536, 2741]
[1048536, 7688]
[1048536, 12634]
[1048537, 1195]
[1048537, 6141]
[1048537, 11087]
[1048537, 16033]
[1048538, 4594]
[1048538, 9541]
[1048538, 14487]
[1048539, 3048]
[1048539, 7994]
[1048539, 12940]
[1048540, 1501]
[1048540, 6448]
[1048540, 11394]
[1048540, 16340]
[1048541, 4901]
[1048541, 9847]
[1048541, 14793]
[1048542, 3354]
[1048542, 8301]
[1048542, 13247]
[1048543, 1808]
[1048543, 6754]
[1048543, 11700]
[1048544, 261]
[1048544, 5208]
[1048544, 10154]
[1048544, 15100]
[1048545, 3661]
[1048545, 8607]
[1048545, 13553]
[1048545, 18499]
[1048545, 23445]
[1048545, 28391]
[1048546, 568]
[1048546, 5515]
[1048546, 10461]
[1048546, 15407]
[1048546, 20353]
[1048546, 25299]
[1048546, 30245]
[1048547, 2422]
[1048547, 7368]
[1048547, 12314]
[1048547, 17260]
[1048547, 22206]
[1048547, 27152]
[1048547, 32098]
[1048548, 4275]
[1048548, 9222]
[1048548, 14168]
[1048548, 19114]
[1048548, 24060]
[1048548, 29006]
[1048549, 3656]
[1048549, 8602]
[1048549, 13548]
[1048549, 18494]
[1048549, 23440]
[1048549, 28386]
[1048550, 563]
[1048550, 5510]
[1048550, 10456]
[1048550, 15402]
[1048550, 20348]
[1048550, 25294]
[1048550, 30240]
[1048551, 2417]
[1048551, 7363]
[1048551, 12309]
[1048551, 17255]
[1048551, 22201]
[1048551, 27147]
[1048551, 32093]
[1048552, 4270]
[1048552, 9217]
[1048552, 14163]
[1048552, 19109]
[1048552, 24055]
[1048552, 29001]
[1048553, 1178]
[1048553, 6124]
[1048553, 11070]
[1048553, 16016]
[1048553, 20962]
[1048553, 25908]
[1048553, 30854]
[1048554, 3031]
[1048554, 7978]
[1048554, 12924]
[1048554, 17870]
[1048554, 22816]
[1048554, 27762]
[1048554, 32708]
[1048555, 4885]
[1048555, 9831]
[1048555, 14777]
[1048555, 19723]
[1048555, 24669]
[1048555, 29615]
[1048556, 1792]
[1048556, 6739]
[1048556, 11685]
[1048556, 16631]
[1048556, 21577]
[1048556, 26523]
[1048556, 31469]
[1048557, 3646]
[1048557, 8592]
[1048557, 13538]
[1048557, 18484]
[1048557, 23430]
[1048557, 28376]
[1048558, 553]
[1048558, 5500]
[1048558, 10446]
[1048558, 15392]
[1048558, 20338]
[1048558, 25284]
[1048558, 30230]
[1048559, 2407]
[1048559, 7353]
[1048559, 12299]
[1048559, 17245]
[1048559, 22191]
[1048559, 27137]
[1048559, 32083]
[1048560, 4260]
[1048560, 9207]
[1048560, 14153]
[1048560, 19099]
[1048560, 24045]
[1048560, 28991]
[1048561, 1168]
[1048561, 6114]
[1048561, 11060]
[1048561, 16006]
[1048561, 20952]
[1048561, 25898]
[1048561, 30844]
[1048561, 35790]
[1048561, 40736]
[1048561, 45682]
[1048561, 50628]
[1048561, 55574]
[1048561, 60520]
[1048561, 65466]
[1048562, 4875]
[1048562, 9822]
[1048562, 14768]
[1048562, 19714]
[1048562, 24660]
[1048562, 29606]
[1048562, 34552]
[1048562, 39498]
[1048562, 44444]
[1048562, 49390]
[1048562, 54336]
[1048562, 59282]
[1048562, 64228]
[1048563, 3637]
[1048563, 8583]
[1048563, 13529]
[1048563, 18475]
[1048563, 23421]
[1048563, 28367]
[1048563, 33313]
[1048563, 38259]
[1048563, 43205]
[1048563, 48151]
[1048563, 53097]
[1048563, 58043]
[1048563, 62989]
[1048564, 2398]
[1048564, 7345]
[1048564, 12291]
[1048564, 17237]
[1048564, 22183]
[1048564, 27129]
[1048564, 32075]
[1048564, 37021]
[1048564, 41967]
[1048564, 46913]
[1048564, 51859]
[1048564, 56805]
[1048564, 61751]
[1048565, 1160]
[1048565, 6106]
[1048565, 11052]
[1048565, 15998]
[1048565, 20944]
[1048565, 25890]
[1048565, 30836]
[1048565, 35782]
[1048565, 40728]
[1048565, 45674]
[1048565, 50620]
[1048565, 55566]
[1048565, 60512]
[1048565, 65458]
[1048566, 4867]
[1048566, 9814]
[1048566, 14760]
[1048566, 19706]
[1048566, 24652]
[1048566, 29598]
[1048566, 34544]
[1048566, 39490]
[1048566, 44436]
[1048566, 49382]
[1048566, 54328]
[1048566, 59274]
[1048566, 64220]
[1048567, 3629]
[1048567, 8575]
[1048567, 13521]
[1048567, 18467]
[1048567, 23413]
[1048567, 28359]
[1048567, 33305]
[1048567, 38251]
[1048567, 43197]
[1048567, 48143]
[1048567, 53089]
[1048567, 58035]
[1048567, 62981]
[1048568, 2390]
[1048568, 7337]
[1048568, 12283]
[1048568, 17229]
[1048568, 24648]
[1048568, 29594]
[1048568, 34540]
[1048568, 39486]
[1048568, 44432]
[1048568, 49378]
[1048568, 54324]
[1048568, 59270]
[1048568, 64216]
[1048569, 3625]
[1048569, 8571]
[1048569, 13517]
[1048569, 18463]
[1048569, 23409]
[1048569, 28355]
[1048569, 33301]
[1048569, 38247]
[1048569, 43193]
[1048569, 48139]
[1048569, 53085]
[1048569, 58031]
[1048569, 62977]
[1048569, 67923]
[1048569, 72869]
[1048569, 77815]
[1048569, 82761]
[1048569, 87707]
[1048569, 92653]
[1048569, 97599]
[1048569, 102545]
[1048569, 107491]
[1048569, 112437]
[1048569, 117383]
[1048569, 122329]
[1048569, 127275]
[1048570, 1148]
[1048570, 6095]
[1048570, 11041]
[1048570, 15987]
[1048570, 20933]
[1048570, 25879]
[1048570, 30825]
[1048570, 35771]
[1048570, 40717]
[1048570, 45663]
[1048570, 50609]
[1048570, 55555]
[1048570, 60501]
[1048570, 65447]
[1048570, 70393]
[1048570, 75339]
[1048570, 80285]
[1048570, 85231]
[1048570, 90177]
[1048570, 95123]
[1048570, 100069]
[1048570, 105015]
[1048570, 109961]
[1048570, 114907]
[1048570, 119853]
[1048570, 124799]
[1048570, 129745]
[1048571, 3618]
[1048571, 8564]
[1048571, 13510]
[1048571, 18456]
[1048571, 23402]
[1048571, 28348]
[1048571, 33294]
[1048571, 38240]
[1048571, 43186]
[1048571, 48132]
[1048571, 53078]
[1048571, 58024]
[1048571, 62970]
[1048571, 67916]
[1048571, 72862]
[1048571, 77808]
[1048571, 82754]
[1048571, 87700]
[1048571, 92646]
[1048571, 97592]
[1048571, 102538]
[1048571, 107484]
[1048571, 112430]
[1048571, 117376]
[1048571, 122322]
[1048571, 127268]
[1048572, 1141]
[1048572, 6088]
[1048572, 11034]
[1048572, 15980]
[1048572, 20926]
[1048572, 25872]
[1048572, 30818]
[1048572, 35764]
[1048572, 40710]
[1048572, 45656]
[1048572, 50602]
[1048572, 55548]
[1048572, 60494]
[1048572, 65440]
[1048572, 70386]
[1048572, 75332]
[1048572, 80278]
[1048572, 85224]
[1048572, 90170]
[1048572, 95116]
[1048572, 100062]
[1048572, 105008]
[1048572, 109954]
[1048572, 114900]
[1048572, 119846]
[1048572, 124792]
[1048572, 129738]
[1048573, 3611]
[1048573, 8557]
[1048573, 13503]
[1048573, 18449]
[1048573, 23395]
[1048573, 28341]
[1048573, 33287]
[1048573, 38233]
[1048573, 43179]
[1048573, 48125]
[1048573, 53071]
[1048573, 58017]
[1048573, 62963]
[1048573, 67909]
[1048573, 72855]
[1048573, 77801]
[1048573, 82747]
[1048573, 87693]
[1048573, 92639]
[1048573, 97585]
[1048573, 102531]
[1048573, 107477]
[1048573, 112423]
[1048573, 117369]
[1048573, 122315]
[1048573, 127261]
[1048573, 132207]
[1048573, 137153]
[1048573, 142099]
[1048573, 147045]
[1048573, 151991]
[1048573, 156937]
[1048573, 161883]
[1048573, 166829]
[1048573, 171775]
[1048573, 176721]
[1048573, 181667]
[1048573, 186613]
[1048573, 191559]
[1048573, 196505]
[1048573, 201451]
[1048573, 206397]
[1048573, 211343]
[1048573, 216289]
[1048573, 221235]
[1048573, 226181]
[1048573, 231127]
[1048573, 236073]
[1048573, 241019]
[1048573, 245965]
[1048573, 250911]
[1048573, 255857]
[1048573, 260803]
[1048574, 3604]
[1048574, 8551]
[1048574, 13497]
[1048574, 18443]
[1048574, 23389]
[1048574, 28335]
[1048574, 33281]
[1048574, 40700]
[1048574, 45646]
[1048574, 50592]
[1048574, 55538]
[1048574, 60484]
[1048574, 65430]
[1048574, 70376]
[1048574, 75322]
[1048574, 80268]
[1048574, 85214]
[1048574, 90160]
[1048574, 95106]
[1048574, 100052]
[1048574, 104998]
[1048574, 109944]
[1048574, 114890]
[1048574, 119836]
[1048574, 124782]
[1048574, 129728]
[1048574, 134674]
[1048574, 139620]
[1048574, 144566]
[1048574, 149512]
[1048574, 154458]
[1048574, 159404]
[1048574, 164350]
[1048574, 169296]
[1048574, 174242]
[1048574, 179188]
[1048574, 184134]
[1048574, 189080]
[1048574, 194026]
[1048574, 198972]
[1048574, 203918]
[1048574, 208864]
[1048574, 213810]
[1048574, 218756]
[1048574, 223702]
[1048574, 228648]
[1048574, 233594]
[1048574, 238540]
[1048574, 243486]
[1048574, 248432]
[1048574, 253378]
[1048574, 258324]
[1048575, 1125]
[1048575, 6071]
[1048575, 11017]
[1048575, 15963]
[1048575, 20909]
[1048575, 25855]
[1048575, 30801]
[1048575, 35747]
[1048575, 40693]
[1048575, 45639]
[1048575, 50585]
[1048575, 55531]
[1048575, 60477]
[1048575, 65423]
[1048575, 70369]
[1048575, 75315]
[1048575, 80261]
[1048575, 85207]
[1048575, 90153]
[1048575, 95099]
[1048575, 100045]
[1048575, 104991]
[1048575, 109937]
[1048575, 114883]
[1048575, 119829]
[1048575, 124775]
[1048575, 129721]
[1048575, 134667]
[1048575, 139613]
[1048575, 144559]
[1048575, 149505]
[1048575, 154451]
[1048575, 159397]
[1048575, 164343]
[1048575, 169289]
[1048575, 174235]
[1048575, 179181]
[1048575, 184127]
[1048575, 189073]
[1048575, 194019]
[1048575, 198965]
[1048575, 203911]
[1048575, 208857]
[1048575, 213803]
[1048575, 218749]
[1048575, 223695]
[1048575, 228641]
[1048575, 233587]
[1048575, 238533]
[1048575, 243479]
[1048575, 248425]
[1048575, 253371]
[1048575, 258317]
[1048575, 263263]
[1048575, 268209]
[1048575, 273155]
[1048575, 278101]
[1048575, 283047]
[1048575, 287993]
[1048575, 292939]
[1048575, 297885]
[1048575, 302831]
[1048575, 307777]
[1048575, 312723]
[1048575, 317669]
[1048575, 322615]
[1048575, 327561]
[1048575, 332507]
[1048575, 337453]
[1048575, 342399]
[1048575, 347345]
[1048575, 352291]
[1048575, 357237]
[1048575, 362183]
[1048575, 367129]
[1048575, 372075]
[1048575, 377021]
[1048575, 381967]
[1048575, 386913]
[1048575, 391859]
[1048575, 396805]
[1048575, 401751]
[1048575, 406697]
[1048575, 411643]
[1048575, 416589]
[1048575, 421535]
[1048575, 426481]
[1048575, 431427]
[1048575, 436373]
[1048575, 441319]
[1048575, 446265]
[1048575, 451211]
[1048575, 456157]
[1048575, 461103]
[1048575, 466049]
[1048575, 470995]
[1048575, 475941]
[1048575, 480887]
[1048575, 485833]
[1048575, 490779]
[1048575, 495725]
[1048575, 500671]
[1048575, 505617]
[1048575, 510563]
[1048575, 515509]
[1048575, 520455]
[1, 0]
[2789, 1]
[5578, 1]
[8367, 1]
[11156, 1]
[13944, 1]
[16733, 1]
[19522, 1]
[22311, 1]
[25099, 1]
[27888, 1]
[30677, 1]
[33466, 1]
[36254, 1]
[39043, 1]
[41832, 1]
[44621, 1]
[47409, 1]
[50198, 1]
[52987, 1]
[55776, 1]
[58564, 1]
[61353, 1]
[64142, 1]
[66931, 1]
[69719, 1]
[72508, 1]
[75297, 1]
[78086, 1]
[80874, 1]
[83663, 1]
[86452, 1]
[89241, 1]
[92029, 1]
[94818, 1]
[97607, 1]
[100396, 1]
[103184, 1]
[105973, 1]
[108762, 1]
[111551, 1]
[114339, 1]
[117128, 1]
[119917, 1]
[122706, 1]
[125494, 1]
[128283, 1]
[131072, 1]
[133861, 1]
[136649, 1]
[139438, 1]
[142227, 1]
[145016, 1]
[147804, 1]
[150593, 1]
[153382, 1]
[156171, 1]
[158959, 1]
[161748, 1]
[164537, 1]
[167326, 1]
[170114, 1]
[172903, 1]
[175692, 1]
[178481, 1]
[181269, 1]
[184058, 1]
[186847, 1]
[189636, 1]
[192424, 1]
[195213, 1]
[198002, 1]
[200791, 1]
[203579, 1]
[206368, 1]
[209157, 1]
[211946, 1]
[214734, 1]
[217523, 1]
[220312, 1]
[223101, 1]
[225889, 1]
[228678, 1]
[231467, 1]
[234256, 1]
[237044, 1]
[239833, 1]
[242622, 1]
[245411, 1]
[248199, 1]
[250988, 1]
[253777, 1]
[256566, 1]
[259354, 1]
[262143, 1]
[264932, 1]
[267721, 1]
[270509, 1]
[273298, 1]
[276087, 1]
[278876, 1]
[281664, 1]
[284453, 1]
[287242, 1]
[290031, 1]
[292819, 1]
[295608, 1]
[298397, 1]
[301186, 1]
[303974, 1]
[306763, 1]
[309552, 1]
[312341, 1]
[315129, 1]
[317918, 1]
[320707, 1]
[323496, 1]
[326284, 1]
[329073, 1]
[331862, 1]
[334651, 1]
[337439, 1]
[340228, 1]
[343017, 1]
[345806, 1]
[348594, 1]
[351383, 1]
[354172, 1]
[356961, 1]
[359749, 1]
[362538, 1]
[365327, 1]
[368116, 1]
[370904, 1]
[373693, 1]
[376482, 1]
[379271, 1]
[382059, 1]
[384848, 1]
[387637, 1]
[390426, 1]
[393214, 1]
[396003, 1]
[398792, 1]
[401581, 1]
[404369, 1]
[407158, 1]
[409947, 1]
[412736, 1]
[415524, 1]
[418313, 1]
[421102, 1]
[423891, 1]
[426679, 1]
[429468, 1]
[432257, 1]
[435046, 1]
[437834, 1]
[440623, 1]
[443412, 1]
[446201, 1]
[448989, 1]
[451778, 1]
[454567, 1]
[457356, 1]
[460144, 1]
[462933, 1]
[465722, 1]
[468511, 1]
[471299, 1]
[474088, 1]
[476877, 1]
[479666, 1]
[482454, 1]
[485243, 1]
[488032, 1]
[490821, 1]
[493609, 1]
[496398, 1]
[499187, 1]
[501976, 1]
[504764, 1]
[507553, 1]
[510342, 1]
[513131, 1]
[515919, 1]
[518708, 1]
[521497, 1]
[524286, 1]
[526070, 1]
[527853, 2]
[529637, 2]
[531420, 2]
[533203, 1]
[534986, 2]
[536770, 2]
[538553, 1]
[540336, 2]
[542119, 2]
[543903, 2]
[545686, 1]
[547469, 2]
[549253, 2]
[551036, 2]
[552819, 1]
[554602, 2]
[556386, 2]
[558169, 1]
[559952, 2]
[561735, 2]
[563519, 2]
[565302, 1]
[567085, 2]
[568869, 2]
[570652, 2]
[572435, 1]
[574218, 2]
[576002, 2]
[577785, 1]
[579568, 2]
[581351, 2]
[583135, 2]
[584918, 1]
[586701, 2]
[588485, 2]
[590268, 2]
[592051, 1]
[593834, 2]
[595618, 2]
[597401, 1]
[599184, 2]
[600967, 2]
[602751, 2]
[604534, 1]
[606317, 2]
[608101, 2]
[609884, 2]
[611667, 1]
[613450, 2]
[615234, 2]
[617017, 1]
[618800, 2]
[620583, 2]
[622367, 2]
[624150, 1]
[625933, 2]
[627717, 2]
[629500, 2]
[631283, 1]
[633066, 2]
[634850, 2]
[636633, 1]
[638416, 2]
[640199, 2]
[641983, 2]
[643766, 1]
[645549, 2]
[647333, 2]
[649116, 2]
[650899, 1]
[652682, 2]
[654466, 2]
[656249, 1]
[658032, 2]
[659815, 2]
[661599, 2]
[663382, 1]
[665165, 2]
[666949, 2]
[668732, 2]
[670515, 1]
[672298, 2]
[674082, 2]
[675865, 1]
[677648, 2]
[679431, 2]
[681215, 2]
[682998, 1]
[684781, 2]
[686565, 2]
[688348, 2]
[691023, 2]
[692806, 1]
[694589, 2]
[696373, 2]
[698156, 2]
[699939, 1]
[701722, 2]
[703506, 2]
[705289, 1]
[707072, 2]
[708855, 2]
[710639, 2]
[712422, 1]
[714205, 2]
[715989, 2]
[717772, 2]
[719555, 1]
[721338, 2]
[723122, 2]
[724905, 1]
[726688, 2]
[728471, 2]
[730255, 2]
[732038, 1]
[733821, 2]
[735605, 2]
[737388, 2]
[739171, 1]
[740954, 2]
[742738, 2]
[744521, 1]
[746304, 2]
[748087, 2]
[749871, 2]
[751654, 1]
[753437, 2]
[755221, 2]
[757004, 2]
[758787, 1]
[760570, 2]
[762354, 2]
[764137, 1]
[765920, 2]
[767703, 2]
[769487, 2]
[771270, 1]
[773053, 2]
[774837, 2]
[776620, 2]
[778403, 1]
[780186, 2]
[781970, 2]
[783753, 1]
[785536, 2]
[786948, 1]
[787984, 2]
[789020, 3]
[790056, 3]
[791092, 4]
[792129, 4]
[793165, 4]
[794201, 1]
[795237, 2]
[796273, 3]
[797309, 3]
[798345, 4]
[799382, 4]
[800418, 4]
[801454, 1]
[802490, 2]
[803526, 3]
[804562, 3]
[805598, 4]
[806635, 4]
[807671, 4]
[808707, 1]
[809743, 2]
[810779, 2]
[811815, 3]
[812851, 4]
[813887, 4]
[814924, 4]
[815960, 1]
[816996, 2]
[818032, 2]
[819068, 3]
[820104, 4]
[821140, 4]
[822177, 4]
[823213, 1]
[824249, 1]
[825285, 2]
[826321, 3]
[827357, 3]
[828393, 4]
[829430, 4]
[830466, 4]
[831502, 1]
[832538, 2]
[833574, 3]
[834610, 3]
[835646, 4]
[836683, 4]
[837719, 4]
[838755, 1]
[839791, 2]
[840827, 3]
[841863, 3]
[842899, 4]
[843936, 4]
[844972, 4]
[846008, 1]
[847044, 2]
[848080, 2]
[849116, 3]
[850152, 4]
[851188, 4]
[852225, 4]
[853261, 1]
[854297, 2]
[855333, 2]
[856369, 3]
[857405, 4]
[858441, 4]
[859478, 4]
[860514, 1]
[861550, 1]
[862586, 2]
[863622, 3]
[864658, 3]
[865694, 4]
[866731, 4]
[867767, 4]
[868803, 1]
[869839, 2]
[870875, 3]
[871911, 3]
[872947, 4]
[873984, 4]
[875020, 4]
[876056, 1]
[877092, 2]
[878128, 3]
[879164, 3]
[880200, 4]
[881237, 4]
[882273, 4]
[883309, 1]
[884345, 2]
[885381, 2]
[886417, 3]
[887453, 4]
[888489, 4]
[889526, 4]
[890562, 1]
[891598, 2]
[892634, 2]
[893670, 3]
[894706, 4]
[895742, 4]
[896779, 4]
[897815, 1]
[898851, 1]
[899887, 2]
[900923, 3]
[901959, 3]
[902995, 4]
[904032, 4]
[905068, 4]
[906104, 1]
[907140, 2]
[908176, 3]
[909212, 3]
[910248, 4]
[911285, 4]
[912321, 4]
[913357, 1]
[914393, 2]
[915429, 3]
[916465, 3]
[917501, 4]
[918067, 8]
[918630, 7]
[919194, 4]
[919758, 2]
[920322, 8]
[920885, 7]
[921449, 4]
[922013, 2]
[922577, 8]
[923140, 6]
[923704, 4]
[924268, 2]
[924831, 8]
[925395, 6]
[925959, 4]
[926523, 2]
[927086, 8]
[927650, 6]
[928214, 4]
[928778, 1]
[929341, 8]
[929905, 6]
[930469, 4]
[931033, 1]
[931596, 8]
[932160, 6]
[932724, 3]
[933288, 1]
[933851, 8]
[934415, 6]
[934979, 3]
[935543, 1]
[936106, 8]
[936670, 5]
[937516, 2]
[938080, 8]
[938643, 7]
[939207, 4]
[939771, 2]
[940335, 8]
[940898, 6]
[941462, 4]
[942026, 2]
[942589, 8]
[943153, 6]
[943717, 4]
[944281, 2]
[944844, 8]
[945408, 6]
[945972, 4]
[946536, 1]
[947099, 8]
[947663, 6]
[948227, 4]
[948791, 1]
[949354, 8]
[949918, 6]
[950482, 3]
[951046, 1]
[951609, 8]
[952173, 6]
[952737, 3]
[953301, 1]
[953864, 8]
[954428, 5]
[954992, 3]
[955556, 1]
[956119, 7]
[956683, 5]
[957247, 3]
[957811, 8]
[958374, 7]
[958938, 5]
[959502, 3]
[960066, 8]
[960629, 7]
[961193, 5]
[961757, 2]
[962321, 8]
[962884, 7]
[963448, 5]
[964012, 2]
[964576, 8]
[965139, 7]
[965703, 4]
[966267, 2]
[966831, 8]
[967394, 7]
[967958, 4]
[968522, 2]
[969086, 8]
[969649, 6]
[970213, 4]
[970777, 2]
[971340, 8]
[971904, 6]
[972468, 4]
[973032, 2]
[973595, 8]
[974159, 6]
[974723, 4]
[975287, 1]
[975850, 8]
[976414, 6]
[976978, 4]
[977542, 1]
[978105, 8]
[978669, 6]
[979233, 3]
[979797, 1]
[980360, 8]
[980924, 6]
[981488, 3]
[982052, 1]
[982615, 8]
[983113, 9]
[983408, 6]
[983703, 4]
[983998, 2]
[984293, 16]
[984587, 15]
[984882, 13]
[985177, 11]
[985472, 8]
[985767, 6]
[986062, 4]
[986357, 2]
[986652, 16]
[986946, 15]
[987241, 12]
[987536, 10]
[987831, 8]
[988126, 6]
[988421, 4]
[988716, 2]
[989010, 16]
[989305, 14]
[989600, 12]
[989895, 10]
[990190, 8]
[990485, 6]
[990780, 4]
[991075, 2]
[991369, 16]
[991664, 14]
[991959, 12]
[992254, 10]
[992549, 8]
[992844, 6]
[993139, 3]
[993434, 1]
[993728, 16]
[994023, 14]
[994318, 12]
[994613, 10]
[994908, 8]
[995203, 5]
[995498, 3]
[995793, 1]
[996087, 16]
[996382, 14]
[996677, 12]
[996972, 10]
[997267, 7]
[997562, 5]
[997857, 3]
[998152, 1]
[998446, 16]
[998741, 14]
[999036, 11]
[999331, 9]
[999626, 7]
[999921, 5]
[1000216, 3]
[1000511, 1]
[1000805, 15]
[1001100, 13]
[1001395, 11]
[1001690, 9]
[1001985, 7]
[1002280, 5]
[1002575, 3]
[1002870, 16]
[1003164, 15]
[1003459, 13]
[1003754, 11]
[1004049, 9]
[1004344, 7]
[1004639, 4]
[1004934, 2]
[1005229, 16]
[1005523, 15]
[1005818, 13]
[1006113, 11]
[1006408, 9]
[1006703, 6]
[1006998, 4]
[1007293, 2]
[1007588, 16]
[1007882, 15]
[1008177, 13]
[1008472, 11]
[1008767, 8]
[1009062, 6]
[1009357, 4]
[1009652, 2]
[1009947, 16]
[1010241, 15]
[1010536, 12]
[1010831, 10]
[1011126, 8]
[1011421, 6]
[1011716, 4]
[1012011, 2]
[1012305, 16]
[1012600, 14]
[1012895, 12]
[1013190, 10]
[1013485, 8]
[1013780, 6]
[1014075, 4]
[1014370, 2]
[1014664, 16]
[1014959, 14]
[1015254, 12]
[1015549, 10]
[1015827, 5]
[1015978, 2]
[1016204, 14]
[1016355, 12]
[1016506, 9]
[1016657, 6]
[1016808, 3]
[1016959, 32]
[1017109, 31]
[1017260, 28]
[1017411, 25]
[1017562, 22]
[1017713, 20]
[1017864, 17]
[1018015, 14]
[1018166, 11]
[1018317, 9]
[1018468, 6]
[1018619, 3]
[1018770, 32]
[1018920, 30]
[1019071, 28]
[1019222, 25]
[1019373, 22]
[1019524, 19]
[1019675, 17]
[1019826, 14]
[1019977, 11]
[1020128, 8]
[1020279, 6]
[1020430, 3]
[1020581, 32]
[1020731, 30]
[1020882, 27]
[1021033, 25]
[1021184, 22]
[1021335, 19]
[1021486, 16]
[1021637, 14]
[1021788, 11]
[1021939, 8]
[1022090, 5]
[1022241, 3]
[1022392, 32]
[1022542, 30]
[1022693, 27]
[1022844, 24]
[1022995, 22]
[1023146, 19]
[1023297, 16]
[1023448, 13]
[1023599, 11]
[1023750, 8]
[1023901, 5]
[1024052, 2]
[1024202, 32]
[1024353, 30]
[1024504, 27]
[1024655, 24]
[1024806, 21]
[1024957, 19]
[1025108, 16]
[1025259, 13]
[1025410, 10]
[1025561, 8]
[1025712, 5]
[1025863, 2]
[1026013, 32]
[1026164, 29]
[1026315, 27]
[1026466, 24]
[1026617, 21]
[1026768, 18]
[1026919, 16]
[1027070, 13]
[1027221, 10]
[1027372, 7]
[1027523, 5]
[1027674, 2]
[1027824, 32]
[1027975, 29]
[1028126, 26]
[1028277, 24]
[1028428, 21]
[1028579, 18]
[1028730, 15]
[1028881, 13]
[1029032, 10]
[1029183, 7]
[1029334, 4]
[1029485, 2]
[1029635, 32]
[1029786, 29]
[1029937, 26]
[1030088, 23]
[1030239, 21]
[1030390, 18]
[1030541, 15]
[1030692, 12]
[1030843, 10]
[1030994, 7]
[1031145, 4]
[1031296, 1]
[1031446, 31]
[1031597, 29]
[1031748, 26]
[1031899, 23]
[1032050, 20]
[1032197, 21]
[1032273, 44]
[1032350, 3]
[1032426, 26]
[1032502, 49]
[1032579, 8]
[1032655, 31]
[1032731, 54]
[1032808, 13]
[1032884, 36]
[1032960, 59]
[1033037, 18]
[1033113, 41]
[1033190, 64]
[1033266, 23]
[1033342, 46]
[1033419, 5]
[1033495, 28]
[1033571, 52]
[1033648, 10]
[1033724, 33]
[1033800, 57]
[1033877, 15]
[1033953, 38]
[1034029, 62]
[1034106, 20]
[1034182, 43]
[1034259, 2]
[1034335, 25]
[1034411, 49]
[1034488, 7]
[1034564, 30]
[1034640, 54]
[1034717, 12]
[1034793, 35]
[1034869, 59]
[1034946, 17]
[1035022, 40]
[1035098, 64]
[1035175, 22]
[1035251, 45]
[1035328, 4]
[1035404, 27]
[1035480, 51]
[1035557, 9]
[1035633, 32]
[1035709, 56]
[1035786, 14]
[1035862, 37]
[1035938, 61]
[1036015, 19]
[1036091, 42]
[1036168, 1]
[1036244, 24]
[1036320, 48]
[1036397, 6]
[1036473, 29]
[1036549, 53]
[1036626, 11]
[1036702, 34]
[1036778, 58]
[1036855, 16]
[1036931, 39]
[1037007, 63]
[1037084, 21]
[1037160, 44]
[1037237, 3]
[1037313, 26]
[1037389, 50]
[1037466, 8]
[1037542, 31]
[1037618, 55]
[1037695, 13]
[1037771, 36]
[1037847, 60]
[1037924, 18]
[1038000, 41]
